time,OutdoorAirTemperature,WholeBuildingPower [kW],WholeBuildingElec,Boiler Gas [kBtu/hr],HVACStatus
2009-01-20 05:00:00-08:00,22,59,59000,1186.14,1
2009-01-20 06:00:00-08:00,22,62.5,62500,1521.4,1
2009-01-20 07:00:00-08:00,19,64.5,64500,1445.77,1
2009-01-20 08:00:00-08:00,19,63.3,63300,1289.36,1
2009-01-20 09:00:00-08:00,19,64.8,64800,1067.6,1
2009-01-20 10:00:00-08:00,27,59.7,59700,832.29,1
2009-01-20 11:00:00-08:00,27,59.6,59600,674.82,1
2009-01-20 12:00:00-08:00,27,55.2,55200,553.45,1
2009-01-20 13:00:00-08:00,31,51.6,51600,536.56,1
2009-01-20 14:00:00-08:00,31,62.3,62300,535.24,1
2009-01-20 15:00:00-08:00,31,50.2,50200,525.14,1
2009-01-20 16:00:00-08:00,30,46,46000,506.51,1
2009-01-20 17:00:00-08:00,30,45.9,45900,420.61,1
2009-01-20 18:00:00-08:00,30,49,49000,338.7,1
2009-01-20 19:00:00-08:00,23,42.5,42500,279.92,1
2009-01-20 20:00:00-08:00,23,26.1,26100,268.23,1
2009-01-20 21:00:00-08:00,23,27.5,27500,244.2,1
2009-01-20 22:00:00-08:00,23,28.6,28600,217.85,1
2009-01-20 23:00:00-08:00,23,29.7,29700,277.51,1
2009-01-21 00:00:00-08:00,23,35.5,35500,316.19,1
2009-01-21 01:00:00-08:00,21,41.7,41700,355.12,1
2009-01-21 02:00:00-08:00,21,46.3,46300,323.55,1
2009-01-21 03:00:00-08:00,21,51.7,51700,359.15,1
2009-01-21 04:00:00-08:00,21,54.2,54200,550.76,1
2009-01-21 05:00:00-08:00,21,54.8,54800,825.11,1
2009-01-21 06:00:00-08:00,21,63.1,63100,927.33,1
2009-01-21 07:00:00-08:00,17,60.2,60200,870.95,1
2009-01-21 08:00:00-08:00,17,58.4,58400,619.51,1
2009-01-21 09:00:00-08:00,17,64.2,64200,513.88,1
2009-01-21 10:00:00-08:00,23,46.2,46200,500.1,1
2009-01-21 11:00:00-08:00,23,0,0,463.96,1
2009-01-21 12:00:00-08:00,23,15.1,15100,474.53,1
2009-01-21 13:00:00-08:00,26,59.5,59500,333.72,1
2009-01-21 14:00:00-08:00,26,57.6,57600,254.47,1
2009-01-21 15:00:00-08:00,26,54.6,54600,246.06,1
2009-01-21 16:00:00-08:00,26,51.7,51700,242.43,1
2009-01-21 17:00:00-08:00,26,46.9,46900,212.77,1
2009-01-21 18:00:00-08:00,26,47.8,47800,196.32,1
2009-01-21 19:00:00-08:00,20,46.8,46800,190.83,1
2009-01-21 20:00:00-08:00,20,46.3,46300,224.31,1
2009-01-21 21:00:00-08:00,20,40.3,40300,254.82,1
2009-01-21 22:00:00-08:00,19,26.5,26500,281.67,1
2009-01-21 23:00:00-08:00,19,27.7,27700,278.14,1
2009-01-22 00:00:00-08:00,19,28.1,28100,264.8,1
2009-01-22 01:00:00-08:00,20,29.8,29800,296.82,1
2009-01-22 02:00:00-08:00,20,37.7,37700,318.8,1
2009-01-22 03:00:00-08:00,20,41.1,41100,318.3,1
2009-01-22 04:00:00-08:00,20,47.3,47300,330.98,1
2009-01-22 05:00:00-08:00,20,53.9,53900,355.68,1
2009-01-22 06:00:00-08:00,20,56.3,56300,348.36,1
2009-01-22 07:00:00-08:00,17,55.6,55600,331.67,1
2009-01-22 08:00:00-08:00,17,59.8,59800,250.41,1
2009-01-22 09:00:00-08:00,17,65.8,65800,200.85,1
2009-01-22 10:00:00-08:00,23,64.1,64100,199.04,1
2009-01-22 11:00:00-08:00,23,64.6,64600,206.09,1
2009-01-22 12:00:00-08:00,23,64.2,64200,237.4,1
2009-01-22 13:00:00-08:00,28,60.8,60800,236.85,1
2009-01-22 14:00:00-08:00,28,59.2,59200,220.79,1
2009-01-22 15:00:00-08:00,28,54.9,54900,244.87,1
2009-01-22 16:00:00-08:00,28,53.9,53900,223.94,1
2009-01-22 17:00:00-08:00,28,48.6,48600,188.35,1
2009-01-22 18:00:00-08:00,28,46.1,46100,249.42,1
2009-01-22 19:00:00-08:00,21,43.3,43300,345.27,1
2009-01-22 20:00:00-08:00,21,45.9,45900,386.1,1
2009-01-22 21:00:00-08:00,21,41.6,41600,383.05,1
2009-01-22 22:00:00-08:00,19,27.2,27200,361.99,1
2009-01-22 23:00:00-08:00,19,28.1,28100,351.45,1
2009-01-23 00:00:00-08:00,19,28.6,28600,385.59,1
2009-01-23 01:00:00-08:00,19,29.5,29500,351.54,1
2009-01-23 02:00:00-08:00,19,35.9,35900,319.69,1
2009-01-23 03:00:00-08:00,19,45.1,45100,324.86,1
2009-01-23 04:00:00-08:00,17,45.4,45400,373.79,1
2009-01-23 05:00:00-08:00,17,51.8,51800,376.98,1
2009-01-23 06:00:00-08:00,17,55.9,55900,399.57,1
2009-01-23 07:00:00-08:00,16,61.4,61400,411.85,1
2009-01-23 08:00:00-08:00,16,62.2,62200,423.27,1
2009-01-23 09:00:00-08:00,16,64.7,64700,387.08,1
2009-01-23 10:00:00-08:00,23,62.9,62900,352.1,1
2009-01-23 11:00:00-08:00,23,59.3,59300,329.24,1
2009-01-23 12:00:00-08:00,23,62.1,62100,295.86,1
2009-01-23 13:00:00-08:00,31,59.4,59400,327.64,1
2009-01-23 14:00:00-08:00,31,57.5,57500,368.27,1
2009-01-23 15:00:00-08:00,31,54.7,54700,403.44,1
2009-01-23 16:00:00-08:00,29,50.5,50500,403.87,1
2009-01-23 17:00:00-08:00,29,46.7,46700,358.35,1
2009-01-23 18:00:00-08:00,29,48,48000,342.41,1
2009-01-23 19:00:00-08:00,24,45.4,45400,300.69,1
2009-01-23 20:00:00-08:00,24,45.8,45800,254.75,1
2009-01-23 21:00:00-08:00,24,41.2,41200,234.09,1
2009-01-23 22:00:00-08:00,24,26.8,26800,227.14,1
2009-01-23 23:00:00-08:00,24,26.3,26300,230.57,1
2009-01-24 00:00:00-08:00,24,27.4,27400,271.32,1
2009-01-24 01:00:00-08:00,22,28,28000,337.28,1
2009-01-24 02:00:00-08:00,22,29.8,29800,392.08,1
2009-01-24 03:00:00-08:00,22,29.7,29700,417.22,1
2009-01-24 04:00:00-08:00,21,35.4,35400,595.83,1
2009-01-24 05:00:00-08:00,21,48.3,48300,780.44,1
2009-01-24 06:00:00-08:00,21,49,49000,878.74,1
2009-01-24 07:00:00-08:00,24,53.7,53700,819.88,1
2009-01-24 08:00:00-08:00,24,48.2,48200,678.55,1
2009-01-24 09:00:00-08:00,24,51,51000,564.72,1
2009-01-24 10:00:00-08:00,28,45.9,45900,512.73,1
2009-01-24 11:00:00-08:00,28,45.9,45900,576.44,1
2009-01-24 12:00:00-08:00,28,44.9,44900,611.35,1
2009-01-24 13:00:00-08:00,29,44.1,44100,563.99,1
2009-01-24 14:00:00-08:00,29,43.6,43600,515.89,1
2009-01-24 15:00:00-08:00,29,42.2,42200,463.16,1
2009-01-24 16:00:00-08:00,28,42.2,42200,437.96,1
2009-01-24 17:00:00-08:00,28,29.8,29800,414.84,1
2009-01-24 18:00:00-08:00,28,36.9,36900,409.16,1
2009-01-24 19:00:00-08:00,25,31.9,31900,363.68,1
2009-01-24 20:00:00-08:00,25,34,34000,333.47,1
2009-01-24 21:00:00-08:00,25,35.7,35700,291.27,1
2009-01-24 22:00:00-08:00,23,31.4,31400,336.1,1
2009-01-24 23:00:00-08:00,23,30.4,30400,356.38,1
2009-01-25 00:00:00-08:00,23,29.6,29600,346.81,1
2009-01-25 01:00:00-08:00,22,29.9,29900,426.48,1
2009-01-25 02:00:00-08:00,22,29.6,29600,490.2,1
2009-01-25 03:00:00-08:00,22,32.2,32200,572.33,1
2009-01-25 04:00:00-08:00,22,39.4,39400,819.31,1
2009-01-25 05:00:00-08:00,22,46,46000,1121.88,1
2009-01-25 06:00:00-08:00,22,58.3,58300,1204.84,1
2009-01-25 07:00:00-08:00,23,55.2,55200,1224.82,1
2009-01-25 08:00:00-08:00,23,53.7,53700,1134.98,1
2009-01-25 09:00:00-08:00,23,53.4,53400,995.98,1
2009-01-25 10:00:00-08:00,28,49.6,49600,720.91,1
2009-01-25 11:00:00-08:00,28,45.7,45700,639.06,1
2009-01-25 12:00:00-08:00,28,45,45000,571.62,1
2009-01-25 13:00:00-08:00,32,45.4,45400,433.49,1
2009-01-25 14:00:00-08:00,32,44.6,44600,415.97,1
2009-01-25 15:00:00-08:00,32,44.9,44900,402.46,1
2009-01-25 16:00:00-08:00,31,43.3,43300,358.84,1
2009-01-25 17:00:00-08:00,31,30.3,30300,300.99,1
2009-01-25 18:00:00-08:00,31,33.1,33100,313.18,1
2009-01-25 19:00:00-08:00,26,34.9,34900,210.04,1
2009-01-25 20:00:00-08:00,26,35.8,35800,223.79,1
2009-01-25 21:00:00-08:00,26,37.3,37300,305.33,1
2009-01-25 22:00:00-08:00,22,31.7,31700,322.89,1
2009-01-25 23:00:00-08:00,22,34.2,34200,313.7,1
2009-01-26 00:00:00-08:00,22,37.6,37600,369.8,1
2009-01-26 01:00:00-08:00,23,45.1,45100,474.8,1
2009-01-26 02:00:00-08:00,23,47.2,47200,555.2,1
2009-01-26 03:00:00-08:00,23,54.3,54300,581.45,1
2009-01-26 04:00:00-08:00,20,64.5,64500,799.56,1
2009-01-26 05:00:00-08:00,20,67.2,67200,1085,1
2009-01-26 06:00:00-08:00,20,72.8,72800,1234.89,1
2009-01-26 07:00:00-08:00,18,69.2,69200,1094.29,1
2009-01-26 08:00:00-08:00,18,70.4,70400,817.32,1
2009-01-26 09:00:00-08:00,18,67.7,67700,554.23,1
2009-01-26 10:00:00-08:00,23,64.6,64600,544.48,1
2009-01-26 11:00:00-08:00,23,59.3,59300,556.3,1
2009-01-26 12:00:00-08:00,23,61.6,61600,489.8,1
2009-01-26 13:00:00-08:00,30,56.8,56800,460.17,1
2009-01-26 14:00:00-08:00,30,51.9,51900,398.81,1
2009-01-26 15:00:00-08:00,30,50.9,50900,339.69,1
2009-01-26 16:00:00-08:00,28,49.4,49400,351.03,1
2009-01-26 17:00:00-08:00,28,50.2,50200,310.76,1
2009-01-26 18:00:00-08:00,28,52.1,52100,255.15,1
2009-01-26 19:00:00-08:00,16,52.3,52300,192.09,1
2009-01-26 20:00:00-08:00,16,52.4,52400,186.6,1
2009-01-26 21:00:00-08:00,16,48.3,48300,212.8,1
2009-01-26 22:00:00-08:00,13,29.4,29400,244.61,1
2009-01-26 23:00:00-08:00,13,31.5,31500,275.6,1
2009-01-27 00:00:00-08:00,13,34,34000,324.94,1
2009-01-27 01:00:00-08:00,13,36.9,36900,390.76,1
2009-01-27 02:00:00-08:00,13,43.2,43200,417.04,1
2009-01-27 03:00:00-08:00,13,52.9,52900,473.95,1
2009-01-27 04:00:00-08:00,13,52.7,52700,580.65,1
2009-01-27 05:00:00-08:00,13,58.6,58600,730.09,1
2009-01-27 06:00:00-08:00,13,62.2,62200,889.98,1
2009-01-27 07:00:00-08:00,16,62.4,62400,937.39,1
2009-01-27 08:00:00-08:00,16,67.4,67400,804.83,1
2009-01-27 09:00:00-08:00,16,65.9,65900,643.03,1
2009-01-27 10:00:00-08:00,25,63.9,63900,544.18,1
2009-01-27 11:00:00-08:00,25,62.1,62100,532.01,1
2009-01-27 12:00:00-08:00,25,58.4,58400,419.55,1
2009-01-27 13:00:00-08:00,31,53.6,53600,352.53,1
2009-01-27 14:00:00-08:00,31,53.4,53400,290.67,1
2009-01-27 15:00:00-08:00,31,50.7,50700,265.66,1
2009-01-27 16:00:00-08:00,33,50.5,50500,245.65,1
2009-01-27 17:00:00-08:00,33,49.7,49700,239.38,1
2009-01-27 18:00:00-08:00,33,48.6,48600,190.84,1
2009-01-27 19:00:00-08:00,30,47.1,47100,207.86,1
2009-01-27 20:00:00-08:00,30,47.9,47900,259.76,1
2009-01-27 21:00:00-08:00,30,42.1,42100,252.51,1
2009-01-27 22:00:00-08:00,31,28.2,28200,244.89,1
2009-01-27 23:00:00-08:00,31,30.2,30200,286.9,1
2009-01-28 00:00:00-08:00,31,30.4,30400,403.58,1
2009-01-28 01:00:00-08:00,31,32.2,32200,485.52,1
2009-01-28 02:00:00-08:00,31,41.2,41200,425.56,1
2009-01-28 03:00:00-08:00,31,45.1,45100,379.27,1
2009-01-28 04:00:00-08:00,30,52.8,52800,527.61,1
2009-01-28 05:00:00-08:00,30,58.8,58800,615.21,1
2009-01-28 06:00:00-08:00,30,69.8,69800,689.44,1
2009-01-28 07:00:00-08:00,30,63.7,63700,787.25,1
2009-01-28 08:00:00-08:00,30,72,72000,567.65,1
2009-01-28 09:00:00-08:00,30,67.4,67400,417.16,1
2009-01-28 10:00:00-08:00,35,62.5,62500,391.78,1
2009-01-28 11:00:00-08:00,35,59,59000,448.66,1
2009-01-28 12:00:00-08:00,35,54.6,54600,406.8,1
2009-01-28 13:00:00-08:00,43,53.9,53900,407.71,1
2009-01-28 14:00:00-08:00,43,50.8,50800,395.11,1
2009-01-28 15:00:00-08:00,43,49.7,49700,402.26,1
2009-01-28 16:00:00-08:00,39,46.9,46900,365.54,1
2009-01-28 17:00:00-08:00,39,43.3,43300,333.98,1
2009-01-28 18:00:00-08:00,39,39.3,39300,286.3,1
2009-01-28 19:00:00-08:00,31,40.7,40700,215.47,1
2009-01-28 20:00:00-08:00,31,40.1,40100,210.38,1
2009-01-28 21:00:00-08:00,31,36.7,36700,193.46,1
2009-01-28 22:00:00-08:00,29,27.5,27500,155.11,1
2009-01-28 23:00:00-08:00,29,26.9,26900,186.14,1
2009-01-29 00:00:00-08:00,29,27.9,27900,269.28,1
2009-01-29 01:00:00-08:00,28,29.7,29700,245.9,1
2009-01-29 02:00:00-08:00,28,35.6,35600,249.3,1
2009-01-29 03:00:00-08:00,28,40.7,40700,258.21,1
2009-01-29 04:00:00-08:00,29,42,42000,282.34,1
2009-01-29 05:00:00-08:00,29,51.2,51200,291.38,1
2009-01-29 06:00:00-08:00,29,51,51000,313.88,1
2009-01-29 07:00:00-08:00,28,54.9,54900,391.65,1
2009-01-29 08:00:00-08:00,28,53,53000,438.1,1
2009-01-29 09:00:00-08:00,28,50.6,50600,310.1,1
2009-01-29 10:00:00-08:00,34,53.3,53300,233.52,1
2009-01-29 11:00:00-08:00,34,53.4,53400,223.19,1
2009-01-29 12:00:00-08:00,34,55.7,55700,215.68,1
2009-01-29 13:00:00-08:00,44,51.1,51100,207.11,1
2009-01-29 14:00:00-08:00,44,49,49000,184.98,1
2009-01-29 15:00:00-08:00,44,47.2,47200,183.97,1
2009-01-29 16:00:00-08:00,40,47.7,47700,213.24,1
2009-01-29 17:00:00-08:00,40,41.9,41900,199.81,1
2009-01-29 18:00:00-08:00,40,39.2,39200,176.98,1
2009-01-29 19:00:00-08:00,32,38.2,38200,238.4,1
2009-01-29 20:00:00-08:00,32,38.3,38300,433.48,1
2009-01-29 21:00:00-08:00,32,35.9,35900,444.05,1
2009-01-29 22:00:00-08:00,29,26.5,26500,500.79,1
2009-01-29 23:00:00-08:00,29,28.5,28500,460.17,1
2009-01-30 00:00:00-08:00,29,29.5,29500,413.66,1
2009-01-30 01:00:00-08:00,28,30.7,30700,379.79,1
2009-01-30 02:00:00-08:00,28,35.7,35700,417.94,1
2009-01-30 03:00:00-08:00,28,42.8,42800,463.95,1
2009-01-30 04:00:00-08:00,28,51.1,51100,483.94,1
2009-01-30 05:00:00-08:00,28,53.5,53500,473.41,1
2009-01-30 06:00:00-08:00,28,59.2,59200,506.1,1
2009-01-30 07:00:00-08:00,28,65.1,65100,542.17,1
2009-01-30 08:00:00-08:00,28,63.3,63300,539.42,1
2009-01-30 09:00:00-08:00,28,62,62000,483.79,1
2009-01-30 10:00:00-08:00,34,55.8,55800,363.87,1
2009-01-30 11:00:00-08:00,34,52.2,52200,289.88,1
2009-01-30 12:00:00-08:00,34,51.4,51400,265.07,1
2009-01-30 13:00:00-08:00,38,49.9,49900,259.77,1
2009-01-30 14:00:00-08:00,38,47.5,47500,236.6,1
2009-01-30 15:00:00-08:00,38,44.9,44900,216.09,1
2009-01-30 16:00:00-08:00,39,44.8,44800,208.22,1
2009-01-30 17:00:00-08:00,39,41,41000,260.87,1
2009-01-30 18:00:00-08:00,39,39.9,39900,286.67,1
2009-01-30 19:00:00-08:00,35,37.7,37700,274.82,1
2009-01-30 20:00:00-08:00,35,37.5,37500,317.96,1
2009-01-30 21:00:00-08:00,35,34.2,34200,328.29,1
2009-01-30 22:00:00-08:00,34,25.7,25700,332.63,1
2009-01-30 23:00:00-08:00,34,26.8,26800,281.24,1
2009-01-31 00:00:00-08:00,34,26.6,26600,371,1
2009-01-31 01:00:00-08:00,32,28.1,28100,470.8,1
2009-01-31 02:00:00-08:00,32,28.4,28400,479.48,1
2009-01-31 03:00:00-08:00,32,29.1,29100,613.14,1
2009-01-31 04:00:00-08:00,30,30.7,30700,881.62,1
2009-01-31 05:00:00-08:00,30,40,40000,1200.59,1
2009-01-31 06:00:00-08:00,30,45.9,45900,1329.79,1
2009-01-31 07:00:00-08:00,28,44.2,44200,1241.38,1
2009-01-31 08:00:00-08:00,28,42.6,42600,1073.32,1
2009-01-31 09:00:00-08:00,28,41.7,41700,883.73,1
2009-01-31 10:00:00-08:00,33,40.6,40600,781.79,1
2009-01-31 11:00:00-08:00,33,32.4,32400,677.32,1
2009-01-31 12:00:00-08:00,33,33.8,33800,528.48,1
2009-01-31 13:00:00-08:00,42,33,33000,381.64,1
2009-01-31 14:00:00-08:00,42,34.2,34200,340.24,1
2009-01-31 15:00:00-08:00,42,33.9,33900,342.37,1
2009-01-31 16:00:00-08:00,40,32.7,32700,311.19,1
2009-01-31 17:00:00-08:00,40,27.1,27100,324.3,1
2009-01-31 18:00:00-08:00,40,28.9,28900,285.65,1
2009-01-31 19:00:00-08:00,27,31.9,31900,248.38,1
2009-01-31 20:00:00-08:00,27,30.4,30400,264.13,1
2009-01-31 21:00:00-08:00,27,31,31000,279.58,1
2009-01-31 22:00:00-08:00,27,27.9,27900,341.18,1
2009-01-31 23:00:00-08:00,27,29.1,29100,374.88,1
2009-02-01 00:00:00-08:00,27,30.5,30500,408.76,2
2009-02-01 01:00:00-08:00,26,31.2,31200,515.94,2
2009-02-01 02:00:00-08:00,26,32.4,32400,617.47,2
2009-02-01 03:00:00-08:00,26,33.2,33200,717.65,2
2009-02-01 04:00:00-08:00,26,34.4,34400,905.09,2
2009-02-01 05:00:00-08:00,26,44.3,44300,1133.83,2
2009-02-01 06:00:00-08:00,26,53,53000,1357.71,2
2009-02-01 07:00:00-08:00,26,50.4,50400,1428.73,2
2009-02-01 08:00:00-08:00,26,50.5,50500,1326.25,2
2009-02-01 09:00:00-08:00,26,44.6,44600,1095.13,2
2009-02-01 10:00:00-08:00,33,45.5,45500,833.81,2
2009-02-01 11:00:00-08:00,33,41.6,41600,713.47,2
2009-02-01 12:00:00-08:00,33,36.4,36400,621.1,2
2009-02-01 13:00:00-08:00,40,35.2,35200,547.78,2
2009-02-01 14:00:00-08:00,40,35.1,35100,502.08,2
2009-02-01 15:00:00-08:00,40,34.3,34300,551.99,2
2009-02-01 16:00:00-08:00,37,33,33000,538.74,2
2009-02-01 17:00:00-08:00,37,27.5,27500,469.24,2
2009-02-01 18:00:00-08:00,37,27.6,27600,349.98,2
2009-02-01 19:00:00-08:00,29,28.1,28100,246.03,2
2009-02-01 20:00:00-08:00,29,29.4,29400,263.4,2
2009-02-01 21:00:00-08:00,29,29.9,29900,355.02,2
2009-02-01 22:00:00-08:00,29,28.3,28300,391.68,2
2009-02-01 23:00:00-08:00,29,28.9,28900,410.16,2
2009-02-02 00:00:00-08:00,29,29.5,29500,477.31,2
2009-02-02 01:00:00-08:00,30,28.6,28600,597.66,2
2009-02-02 02:00:00-08:00,30,29.7,29700,630.03,2
2009-02-02 03:00:00-08:00,30,37.8,37800,654.75,2
2009-02-02 04:00:00-08:00,31,44.8,44800,936.52,2
2009-02-02 05:00:00-08:00,31,45.1,45100,1259.27,2
2009-02-02 06:00:00-08:00,31,47.6,47600,1423.25,2
2009-02-02 07:00:00-08:00,31,55.6,55600,1438.42,2
2009-02-02 08:00:00-08:00,31,56.1,56100,1167.65,2
2009-02-02 09:00:00-08:00,31,58.7,58700,888.61,2
2009-02-02 10:00:00-08:00,37,57.5,57500,679.14,2
2009-02-02 11:00:00-08:00,37,58.4,58400,654.53,2
2009-02-02 12:00:00-08:00,37,58.4,58400,637.42,2
2009-02-02 13:00:00-08:00,45,55.6,55600,608.63,2
2009-02-02 14:00:00-08:00,45,56.6,56600,508.34,2
2009-02-02 15:00:00-08:00,45,54,54000,478.21,2
2009-02-02 16:00:00-08:00,41,51.9,51900,431.11,2
2009-02-02 17:00:00-08:00,41,41.7,41700,375.11,2
2009-02-02 18:00:00-08:00,41,39.5,39500,281.7,2
2009-02-02 19:00:00-08:00,31,40.2,40200,220.64,2
2009-02-02 20:00:00-08:00,31,38,38000,300.83,2
2009-02-02 21:00:00-08:00,31,37.1,37100,341.5,2
2009-02-02 22:00:00-08:00,30,26.7,26700,424,2
2009-02-02 23:00:00-08:00,30,28.9,28900,458.43,2
2009-02-03 00:00:00-08:00,30,30,30000,500.74,2
2009-02-03 01:00:00-08:00,29,32.3,32300,677.07,2
2009-02-03 02:00:00-08:00,29,35.6,35600,706.93,2
2009-02-03 03:00:00-08:00,29,43.3,43300,711.13,2
2009-02-03 04:00:00-08:00,28,49.5,49500,1014.88,2
2009-02-03 05:00:00-08:00,28,62.5,62500,1409.71,2
2009-02-03 06:00:00-08:00,28,61.2,61200,1644.75,2
2009-02-03 07:00:00-08:00,27,66.9,66900,1654.29,2
2009-02-03 08:00:00-08:00,27,64,64000,1372.46,2
2009-02-03 09:00:00-08:00,27,57.3,57300,1140.4,2
2009-02-03 10:00:00-08:00,35,55.4,55400,779.55,2
2009-02-03 11:00:00-08:00,35,52.2,52200,619.19,2
2009-02-03 12:00:00-08:00,35,51.3,51300,505.45,2
2009-02-03 13:00:00-08:00,44,50.2,50200,479.18,2
2009-02-03 14:00:00-08:00,44,49.8,49800,418.58,2
2009-02-03 15:00:00-08:00,44,47,47000,365.39,2
2009-02-03 16:00:00-08:00,42,43.9,43900,329.07,2
2009-02-03 17:00:00-08:00,42,40.2,40200,283.91,2
2009-02-03 18:00:00-08:00,42,39.2,39200,262.4,2
2009-02-03 19:00:00-08:00,32,38.5,38500,221.07,2
2009-02-03 20:00:00-08:00,32,39.2,39200,217.77,2
2009-02-03 21:00:00-08:00,32,35.2,35200,250.58,2
2009-02-03 22:00:00-08:00,29,26.8,26800,245.52,2
2009-02-03 23:00:00-08:00,29,28.8,28800,284.74,2
2009-02-04 00:00:00-08:00,29,29.2,29200,334.63,2
2009-02-04 01:00:00-08:00,28,29.1,29100,421.39,2
2009-02-04 02:00:00-08:00,28,32.9,32900,483.78,2
2009-02-04 03:00:00-08:00,28,43.9,43900,622.19,2
2009-02-04 04:00:00-08:00,28,47.8,47800,927.9,2
2009-02-04 05:00:00-08:00,28,59.2,59200,1275.05,2
2009-02-04 06:00:00-08:00,28,59.1,59100,1475.51,2
2009-02-04 07:00:00-08:00,28,60.1,60100,1509.23,2
2009-02-04 08:00:00-08:00,28,61.5,61500,1380.76,2
2009-02-04 09:00:00-08:00,28,58.1,58100,1068.33,2
2009-02-04 10:00:00-08:00,38,56.5,56500,836.36,2
2009-02-04 11:00:00-08:00,38,57.1,57100,662.8,2
2009-02-04 12:00:00-08:00,38,54.1,54100,555.03,2
2009-02-04 13:00:00-08:00,47,52.5,52500,491.63,2
2009-02-04 14:00:00-08:00,47,49.1,49100,483.54,2
2009-02-04 15:00:00-08:00,47,45.7,45700,458.35,2
2009-02-04 16:00:00-08:00,43,41.5,41500,432.07,2
2009-02-04 17:00:00-08:00,43,41,41000,376.07,2
2009-02-04 18:00:00-08:00,43,39.5,39500,275.25,2
2009-02-04 19:00:00-08:00,31,38.9,38900,188.59,2
2009-02-04 20:00:00-08:00,31,40.1,40100,236.57,2
2009-02-04 21:00:00-08:00,31,36.4,36400,269.51,2
2009-02-04 22:00:00-08:00,29,26.8,26800,247.34,2
2009-02-04 23:00:00-08:00,29,27.9,27900,296,2
2009-02-05 00:00:00-08:00,29,29.4,29400,358.52,2
2009-02-05 01:00:00-08:00,28,30.5,30500,309.35,2
2009-02-05 02:00:00-08:00,28,32.5,32500,312.95,2
2009-02-05 03:00:00-08:00,28,43.8,43800,406.77,2
2009-02-05 04:00:00-08:00,28,49.9,49900,438.05,2
2009-02-05 05:00:00-08:00,28,55.6,55600,475.97,2
2009-02-05 06:00:00-08:00,28,60.7,60700,484.83,2
2009-02-05 07:00:00-08:00,29,62.2,62200,423.39,2
2009-02-05 08:00:00-08:00,29,61,61000,470.79,2
2009-02-05 09:00:00-08:00,29,60.5,60500,413.42,2
2009-02-05 10:00:00-08:00,36,60.4,60400,323.93,2
2009-02-05 11:00:00-08:00,36,58.5,58500,284.31,2
2009-02-05 12:00:00-08:00,36,56.5,56500,259.72,2
2009-02-05 13:00:00-08:00,43,53.7,53700,220.9,2
2009-02-05 14:00:00-08:00,43,54.8,54800,200.04,2
2009-02-05 15:00:00-08:00,43,51.4,51400,191.95,2
2009-02-05 16:00:00-08:00,37,49.3,49300,219.08,2
2009-02-05 17:00:00-08:00,37,44.2,44200,233.27,2
2009-02-05 18:00:00-08:00,37,44.2,44200,190.63,2
2009-02-05 19:00:00-08:00,32,41.4,41400,293.35,2
2009-02-05 20:00:00-08:00,32,41.7,41700,465.05,2
2009-02-05 21:00:00-08:00,32,39,39000,501.22,2
2009-02-05 22:00:00-08:00,31,26,26000,507,2
2009-02-05 23:00:00-08:00,31,27.7,27700,494.86,2
2009-02-06 00:00:00-08:00,31,28,28000,472.65,2
2009-02-06 01:00:00-08:00,32,29.4,29400,460.9,2
2009-02-06 02:00:00-08:00,32,30.6,30600,448.65,2
2009-02-06 03:00:00-08:00,32,38.9,38900,474.47,2
2009-02-06 04:00:00-08:00,30,43.2,43200,518.53,2
2009-02-06 05:00:00-08:00,30,52.1,52100,562.58,2
2009-02-06 06:00:00-08:00,30,52.3,52300,545.96,2
2009-02-06 07:00:00-08:00,28,52.2,52200,576.16,2
2009-02-06 08:00:00-08:00,28,55.6,55600,586.07,2
2009-02-06 09:00:00-08:00,28,54.5,54500,484.37,2
2009-02-06 10:00:00-08:00,38,56.7,56700,375.25,2
2009-02-06 11:00:00-08:00,38,54.3,54300,317.36,2
2009-02-06 12:00:00-08:00,38,52.5,52500,310.9,2
2009-02-06 13:00:00-08:00,48,50.6,50600,285.22,2
2009-02-06 14:00:00-08:00,48,46.2,46200,238.24,2
2009-02-06 15:00:00-08:00,48,46,46000,274.11,2
2009-02-06 16:00:00-08:00,45,43.4,43400,257.3,2
2009-02-06 17:00:00-08:00,45,41.2,41200,267.04,2
2009-02-06 18:00:00-08:00,45,41.2,41200,272.06,2
2009-02-06 19:00:00-08:00,35,38.6,38600,291.94,2
2009-02-06 20:00:00-08:00,35,37.4,37400,341.07,2
2009-02-06 21:00:00-08:00,35,35.9,35900,354.19,2
2009-02-06 22:00:00-08:00,33,24.8,24800,434.51,2
2009-02-06 23:00:00-08:00,33,26.3,26300,424.67,2
2009-02-07 00:00:00-08:00,33,27.2,27200,538.53,2
2009-02-07 01:00:00-08:00,30,27.4,27400,599.04,2
2009-02-07 02:00:00-08:00,30,29.6,29600,573.84,2
2009-02-07 03:00:00-08:00,30,28.6,28600,730.09,2
2009-02-07 04:00:00-08:00,28,31.9,31900,1029.49,2
2009-02-07 05:00:00-08:00,28,41.4,41400,1413.12,2
2009-02-07 06:00:00-08:00,28,50.1,50100,1635.11,2
2009-02-07 07:00:00-08:00,26,49.8,49800,1614.35,2
2009-02-07 08:00:00-08:00,26,49.9,49900,1446.23,2
