datetimeValues,measuredValues,predictedValues
1987-05-21 00:00:00+00:00,0.0,490.0504648597034
1987-05-21 01:00:00+00:00,0.0,417.05046485970297
1987-05-21 02:00:00+00:00,0.0,467.41026025428255
1987-05-21 03:00:00+00:00,0.0,600.9459872658305
1987-05-21 04:00:00+00:00,0.0,1106.3115931878483
1987-05-21 05:00:00+00:00,0.0,2008.0047084106588
1987-05-21 06:00:00+00:00,0.0,2132.9979500309864
1987-05-21 07:00:00+00:00,0.0,475.4451331254613
1987-05-21 08:00:00+00:00,0.0,440.1743643559694
1987-05-21 09:00:00+00:00,0.0,339.56308107461746
1987-05-21 10:00:00+00:00,0.0,125.76410410174958
1987-05-21 11:00:00+00:00,0.0,347.66026025427436
1987-05-21 12:00:00+00:00,0.0,322.0282082034323
1987-05-21 13:00:00+00:00,0.0,426.2366706644407
1987-05-21 14:00:00+00:00,0.0,342.37538738309104
1987-05-21 15:00:00+00:00,0.0,371.4517977932569
1987-05-21 16:00:00+00:00,0.0,-36.18347667761827
1987-05-21 17:00:00+00:00,0.0,95.6107057544337
1987-05-21 18:00:00+00:00,0.0,163.4182281231242
1987-05-21 19:00:00+00:00,0.0,191.06506691070496
1987-05-21 20:00:00+00:00,0.0,115.04986910758453
1987-05-21 21:00:00+00:00,0.0,-27.09766525581057
1987-05-21 22:00:00+00:00,0.0,-46.433373908727845
1987-05-21 23:00:00+00:00,0.0,461.7402655969512
1987-05-22 00:00:00+00:00,0.0,860.5341078148131
1987-05-22 01:00:00+00:00,0.0,1253.8687227152914
1987-05-22 02:00:00+00:00,0.0,360.23667066445114
1987-05-22 03:00:00+00:00,0.0,1325.69513312546
1987-05-22 04:00:00+00:00,0.0,1282.3130810746238
1987-05-22 05:00:00+00:00,0.0,1395.5007747661384
1987-05-22 06:00:00+00:00,0.0,963.1951331254645
1987-05-22 07:00:00+00:00,0.0,415.0215435356331
1987-05-22 08:00:00+00:00,0.0,427.5979539457958
1987-05-22 09:00:00+00:00,0.0,402.44513312545996
1987-05-22 10:00:00+00:00,0.0,276.68102902376995
1987-05-22 11:00:00+00:00,0.0,276.6810290237663
1987-05-22 12:00:00+00:00,0.0,138.34051451190953
1987-05-22 13:00:00+00:00,0.0,176.06974574241576
1987-05-22 14:00:00+00:00,0.0,100.61128328140376
1987-05-22 15:00:00+00:00,0.0,-114.25027227693084
1987-05-22 16:00:00+00:00,0.0,25.053756440338475
1987-05-22 17:00:00+00:00,0.0,114.17554931623778
1987-05-22 18:00:00+00:00,0.0,253.4152477352327
1987-05-22 19:00:00+00:00,0.0,131.25361505584675
1987-05-22 20:00:00+00:00,0.0,-14.043545940757213
1987-05-22 21:00:00+00:00,0.0,46.31749188167993
1987-05-22 22:00:00+00:00,0.0,-230.0336978321966
1987-05-22 23:00:00+00:00,0.0,-280.8913923920804
1987-05-23 00:00:00+00:00,0.0,-427.9025916869068
1987-05-23 01:00:00+00:00,0.0,422.38949148477604
1987-05-23 02:00:00+00:00,0.0,422.2366706644407
1987-05-23 03:00:00+00:00,0.0,510.27154353562037
1987-05-23 04:00:00+00:00,0.0,548.4800059966337
1987-05-23 05:00:00+00:00,0.0,624.3412892779802
1987-05-23 06:00:00+00:00,0.0,540.7856476373081
1987-05-23 07:00:00+00:00,0.0,574.0356476373054
1987-05-23 08:00:00+00:00,0.0,732.6469309186546
1987-05-23 09:00:00+00:00,0.0,724.549751738989
1987-05-23 10:00:00+00:00,0.0,606.8828268169627
1987-05-23 11:00:00+00:00,0.0,614.4800059966251
1987-05-23 12:00:00+00:00,0.0,-557.8367143792202
1987-05-23 13:00:00+00:00,0.0,-338.02710238844105
1987-05-23 14:00:00+00:00,0.0,-178.88777733621464
1987-05-23 15:00:00+00:00,0.0,150.12124832205023
1987-05-23 16:00:00+00:00,0.0,109.81721960477171
1987-05-23 17:00:00+00:00,0.0,187.06530818778498
1987-05-23 18:00:00+00:00,0.0,296.63116092940527
1987-05-23 19:00:00+00:00,0.0,369.5726293809017
1987-05-23 20:00:00+00:00,0.0,180.36763243990572
1987-05-23 21:00:00+00:00,0.0,96.04102464484328
1987-05-23 22:00:00+00:00,0.0,13.135724846966696
1987-05-23 23:00:00+00:00,0.0,898.8757645207501
1987-05-24 00:00:00+00:00,0.0,638.5555753911713
1987-05-24 01:00:00+00:00,0.0,821.3427095244621
1987-05-24 02:00:00+00:00,0.0,1094.9108366423907
1987-05-24 03:00:00+00:00,0.0,760.9176996881556
1987-05-24 04:00:00+00:00,0.0,614.882826816975
1987-05-24 05:00:00+00:00,0.0,754.1818037898393
1987-05-24 06:00:00+00:00,0.0,812.9874454305118
1987-05-24 07:00:00+00:00,0.0,887.6402662508472
1987-05-24 08:00:00+00:00,0.0,897.276642215631
1987-05-24 09:00:00+00:00,0.0,240.8855799835625
1987-05-24 10:00:00+00:00,0.0,-303.7999671812795
1987-05-24 11:00:00+00:00,0.0,-280.54309946060823
1987-05-24 12:00:00+00:00,0.0,-175.36925531612997
1987-05-24 13:00:00+00:00,0.0,-162.87114287369567
1987-05-24 14:00:00+00:00,0.0,-159.52581794127673
1987-05-24 15:00:00+00:00,0.0,-272.8224150660421
1987-05-24 16:00:00+00:00,0.0,219.8608642920999
1987-05-24 17:00:00+00:00,0.0,377.7115009606892
1987-05-24 18:00:00+00:00,0.0,160.76605375238069
1987-05-24 19:00:00+00:00,0.0,488.80443561134194
1987-05-24 20:00:00+00:00,0.0,112.5990757956788
1987-05-24 21:00:00+00:00,0.0,281.60878880344677
1987-05-24 22:00:00+00:00,0.0,149.24710392418456
1987-05-24 23:00:00+00:00,0.0,310.4882665283652
1987-05-25 00:00:00+00:00,0.0,761.6664191580048
1987-05-25 01:00:00+00:00,0.0,929.6423821356362
1987-05-25 02:00:00+00:00,0.0,1165.8115336466708
1987-05-25 03:00:00+00:00,0.0,1738.7237571107516
1987-05-25 04:00:00+00:00,0.0,1466.8196213555648
1987-05-25 05:00:00+00:00,0.0,1612.1717124233046
1987-05-25 06:00:00+00:00,0.0,1200.6961329723053
1987-05-25 07:00:00+00:00,0.0,1252.7262170883741
1987-05-25 08:00:00+00:00,0.0,1331.6195574600251
1987-05-25 09:00:00+00:00,0.0,671.9544848359834
1987-05-25 10:00:00+00:00,0.0,-297.4805843569102
1987-05-25 11:00:00+00:00,0.0,39.97816887953323
1987-05-25 12:00:00+00:00,0.0,73.70132525711415
1987-05-25 13:00:00+00:00,0.0,245.80667703715932
1987-05-25 14:00:00+00:00,0.0,601.9092995344026
1987-05-25 15:00:00+00:00,0.0,600.7222568403972
1987-05-25 16:00:00+00:00,0.0,725.6635509700909
1987-05-25 17:00:00+00:00,0.0,580.8646528782897
1987-05-25 18:00:00+00:00,0.0,580.8003225800057
1987-05-25 19:00:00+00:00,0.0,468.5583498693555
1987-05-25 20:00:00+00:00,0.0,597.597120701952
1987-05-25 21:00:00+00:00,0.0,632.345879232596
1987-05-25 22:00:00+00:00,0.0,779.553237399341
1987-05-25 23:00:00+00:00,0.0,1095.5440649012585
1987-05-26 00:00:00+00:00,0.0,1310.057242156955
1987-05-26 01:00:00+00:00,0.0,1125.9981475838435
1987-05-26 02:00:00+00:00,0.0,1227.1261363837748
1987-05-26 03:00:00+00:00,0.0,470.6728148238358
1987-05-26 04:00:00+00:00,0.0,386.8879419526538
1987-05-26 05:00:00+00:00,0.0,383.6587107221526
1987-05-26 06:00:00+00:00,0.0,514.4435835933336
1987-05-26 07:00:00+00:00,0.0,682.5133293356912
1987-05-26 08:00:00+00:00,0.0,809.8538438475398
1987-05-26 09:00:00+00:00,0.0,2.041537539057572
1987-05-26 10:00:00+00:00,0.0,25.15282082040403
1987-05-26 11:00:00+00:00,0.0,75.45846246107203
1987-05-26 12:00:00+00:00,0.0,50.30564164073439
1987-05-26 13:00:00+00:00,0.0,5.95719029661268e-11
1987-05-26 14:00:00+00:00,0.0,-37.72923123044757
1987-05-26 15:00:00+00:00,0.0,50.305641640730755
1987-05-26 16:00:00+00:00,0.0,62.88205205089935
1987-05-26 17:00:00+00:00,0.0,100.61128328140285
1987-05-26 18:00:00+00:00,0.0,138.3405145119077
1987-05-26 19:00:00+00:00,0.0,138.3405145119077
1987-05-26 20:00:00+00:00,0.0,171.59051451191044
1987-05-26 21:00:00+00:00,0.0,104.45846246106657
1987-05-26 22:00:00+00:00,0.0,-16.977107597790564
1987-05-26 23:00:00+00:00,0.0,247.64835274486956
1987-05-27 00:00:00+00:00,0.0,-56.815044375072375
1987-05-27 01:00:00+00:00,0.0,-150.91692492195534
1987-05-27 02:00:00+00:00,0.0,-167.6854721355112
1987-05-27 03:00:00+00:00,0.0,-167.685472135508
1987-05-27 04:00:00+00:00,0.0,140.62461261703402
1987-05-27 05:00:00+00:00,0.0,815.9651271288894
1987-05-27 06:00:00+00:00,0.0,878.8471791797326
1987-05-27 07:00:00+00:00,0.0,406.05564164073803
1987-05-27 08:00:00+00:00,0.0,50.305641640738486
1987-05-27 09:00:00+00:00,0.0,62.88205205090435
1987-05-27 10:00:00+00:00,0.0,113.18769369157963
1987-05-27 11:00:00+00:00,0.0,137.93769369157417
1987-05-27 12:00:00+00:00,0.0,146.0348728712379
1987-05-27 13:00:00+00:00,0.0,196.3405145119118
1987-05-27 14:00:00+00:00,0.0,260.1780532502221
1987-05-27 15:00:00+00:00,0.0,306.9003099064803
1987-05-27 16:00:00+00:00,0.0,313.37805325021327
1987-05-27 17:00:00+00:00,0.0,396.56143823461707
1987-05-27 18:00:00+00:00,0.0,439.6225665627485
1987-05-27 19:00:00+00:00,0.0,426.2225665627466
1987-05-27 20:00:00+00:00,0.0,452.4391815783497
1987-05-27 21:00:00+00:00,0.0,428.47241160954036
1987-05-27 22:00:00+00:00,0.0,344.7222566563255
1987-05-27 23:00:00+00:00,0.0,291.21661501565995
1987-05-28 00:00:00+00:00,0.0,188.21661501565768
1987-05-28 01:00:00+00:00,0.0,-35.70030990636542
1987-05-28 02:00:00+00:00,0.0,64.96512712888807
1987-05-28 03:00:00+00:00,0.0,-300.4874457331513
1987-05-28 04:00:00+00:00,0.0,552.9495351404312
1987-05-28 05:00:00+00:00,0.0,668.2976264701532
1987-05-28 06:00:00+00:00,0.0,574.1540436197201
1987-05-28 07:00:00+00:00,0.0,-27.61128328128143
1987-05-28 08:00:00+00:00,0.0,-12.57641041009947
1987-05-28 09:00:00+00:00,0.0,-12.576410410102653
1987-05-28 10:00:00+00:00,0.0,25.152820820401303
1987-05-28 11:00:00+00:00,0.0,45.82641041022862
1987-05-28 12:00:00+00:00,0.0,120.8056416407353
1987-05-28 13:00:00+00:00,0.0,225.01410410174367
1987-05-28 14:00:00+00:00,0.0,241.7641041017423
1987-05-28 15:00:00+00:00,0.0,270.84051451190817
1987-05-28 16:00:00+00:00,0.0,-36.18347667761827
1987-05-28 17:00:00+00:00,0.0,-7.37555880423173
1987-05-28 18:00:00+00:00,0.0,-42.55430099420755
1987-05-28 19:00:00+00:00,0.0,-14.907462206626803
1987-05-28 20:00:00+00:00,0.0,115.04986910758453
1987-05-28 21:00:00+00:00,0.0,178.8748638615212
1987-05-28 22:00:00+00:00,0.0,218.3975669934016
1987-05-28 23:00:00+00:00,0.0,626.1003135756614
1987-05-29 00:00:00+00:00,0.0,832.2941438518819
1987-05-29 01:00:00+00:00,0.0,1002.34051451192
1987-05-29 02:00:00+00:00,0.0,159.01410410175413
1987-05-29 03:00:00+00:00,0.0,973.5556416407403
1987-05-29 04:00:00+00:00,0.0,980.4792312305781
1987-05-29 05:00:00+00:00,0.0,942.75000000007
1987-05-29 06:00:00+00:00,0.0,560.7500000000705
1987-05-29 07:00:00+00:00,0.0,-37.72923123043529
1987-05-29 08:00:00+00:00,0.0,-25.152820820273064
1987-05-29 09:00:00+00:00,0.0,50.30564164073985
1987-05-29 10:00:00+00:00,0.0,75.45846246107294
1987-05-29 11:00:00+00:00,0.0,75.4584624610693
1987-05-29 12:00:00+00:00,0.0,37.7292312305608
1987-05-29 13:00:00+00:00,0.0,25.152820820393117
1987-05-29 14:00:00+00:00,0.0,5.547917680814862e-11
1987-05-29 15:00:00+00:00,0.0,-114.25027227693084
1987-05-29 16:00:00+00:00,0.0,-77.93250811832786
1987-05-29 17:00:00+00:00,0.0,11.189284757572352
1987-05-29 18:00:00+00:00,0.0,47.44271861790094
1987-05-29 19:00:00+00:00,0.0,131.25361505584675
1987-05-29 20:00:00+00:00,0.0,-14.043545940757213
1987-05-29 21:00:00+00:00,0.0,-159.65503723565183
1987-05-29 22:00:00+00:00,0.0,-436.00622694952835
1987-05-29 23:00:00+00:00,0.0,-444.41298315904135
1987-05-30 00:00:00+00:00,0.0,-432.0948777456533
1987-05-30 01:00:00+00:00,0.0,673.9176996881479
1987-05-30 02:00:00+00:00,0.0,673.7648788678121
1987-05-30 03:00:00+00:00,0.0,761.7997517389917
1987-05-30 04:00:00+00:00,0.0,699.3969309186564
1987-05-30 05:00:00+00:00,0.0,674.6469309186546
1987-05-30 06:00:00+00:00,0.0,540.7856476373081
1987-05-30 07:00:00+00:00,0.0,574.0356476373054
1987-05-30 08:00:00+00:00,0.0,632.0356476373063
1987-05-30 09:00:00+00:00,0.0,372.4102602542689
1987-05-30 10:00:00+00:00,0.0,405.66026025426527
1987-05-30 11:00:00+00:00,0.0,413.25743943392763
1987-05-30 12:00:00+00:00,0.0,-293.00577347709077
1987-05-30 13:00:00+00:00,0.0,-132.0545732711093
1987-05-30 14:00:00+00:00,0.0,-178.88777733621464
1987-05-30 15:00:00+00:00,0.0,-158.83754535394695
1987-05-30 16:00:00+00:00,0.0,-96.15530951256005
1987-05-30 17:00:00+00:00,0.0,-121.8934854882122
1987-05-30 18:00:00+00:00,0.0,-115.31389730525825
1987-05-30 19:00:00+00:00,0.0,-145.35869341242818
1987-05-30 20:00:00+00:00,0.0,-128.59116123609238
1987-05-30 21:00:00+00:00,0.0,-6.945239913823059
1987-05-30 22:00:00+00:00,0.0,72.83259384351368
1987-05-30 23:00:00+00:00,0.0,901.391136155998
1987-05-31 00:00:00+00:00,0.0,641.0709470264183
1987-05-31 01:00:00+00:00,0.0,354.8290966200069
1987-05-31 02:00:00+00:00,0.0,-28.174792462601545
1987-05-31 03:00:00+00:00,0.0,358.4725665627616
1987-05-31 04:00:00+00:00,0.0,11.215127128883523
1987-05-31 05:00:00+00:00,0.0,100.2084624610734
1987-05-31 06:00:00+00:00,0.0,360.2366706644434
1987-05-31 07:00:00+00:00,0.0,384.5838498441044
1987-05-31 08:00:00+00:00,0.0,-224.97052967761192
1987-05-31 09:00:00+00:00,0.0,-223.11266128564475
1987-05-31 10:00:00+00:00,0.0,-241.58772654948461
1987-05-31 11:00:00+00:00,0.0,-218.3308588288141
1987-05-31 12:00:00+00:00,0.0,-11.009207337418957
1987-05-31 13:00:00+00:00,0.0,205.78451979884773
1987-05-31 14:00:00+00:00,0.0,208.29138751951814
1987-05-31 15:00:00+00:00,0.0,139.12264316862144
1987-05-31 16:00:00+00:00,0.0,219.8608642920999
1987-05-31 17:00:00+00:00,0.0,274.72523640202377
1987-05-31 18:00:00+00:00,0.0,263.752318311047
1987-05-31 19:00:00+00:00,0.0,282.8319064940102
1987-05-31 20:00:00+00:00,0.0,215.58534035434513
1987-05-31 21:00:00+00:00,0.0,384.5950533621122
1987-05-31 22:00:00+00:00,0.0,315.28406632639417
1987-05-31 23:00:00+00:00,0.0,314.6805525871117
1987-06-01 00:00:00+00:00,0.0,298.5066351005471
1987-06-01 01:00:00+00:00,0.0,246.50731639566712
1987-06-01 02:00:00+00:00,0.0,44.402818965177175
1987-06-01 03:00:00+00:00,0.0,270.0784977856123
1987-06-01 04:00:00+00:00,0.0,272.9117562575493
1987-06-01 05:00:00+00:00,0.0,142.68799588641596
1987-06-01 06:00:00+00:00,0.0,6.788267874288977
1987-04-14 07:00:00+00:00,0.0,-61.755555555555475
1987-04-14 08:00:00+00:00,0.0,-55.57999999999964
1987-04-14 09:00:00+00:00,0.0,-61.755555555555645
1987-04-14 10:00:00+00:00,0.0,-43.22888888888855
1987-04-14 11:00:00+00:00,0.0,-24.70222222222253
1987-04-14 12:00:00+00:00,0.0,-18.526666666666415
1987-04-14 13:00:00+00:00,0.0,-24.702222222222133
1987-04-14 14:00:00+00:00,0.0,-37.05333333333317
1987-04-14 15:00:00+00:00,0.0,-12.351111111111038
1987-04-14 16:00:00+00:00,0.0,-6.175555555555377
1987-04-14 17:00:00+00:00,0.0,-24.702222222222247
1987-04-14 18:00:00+00:00,0.0,-37.05333333333334
1987-04-14 19:00:00+00:00,0.0,-30.877777777777567
1987-04-14 20:00:00+00:00,133.0,-30.877777777777567
1987-04-14 21:00:00+00:00,116.0,-24.702222222222417
1987-04-14 22:00:00+00:00,232.0,33.89909660999683
1987-04-14 23:00:00+00:00,99.0,-164.2018067800098
1987-04-15 00:00:00+00:00,0.0,232.0000000000323
1987-04-15 01:00:00+00:00,0.0,-24.702222222222133
1987-04-15 02:00:00+00:00,0.0,-6.175555555555491
1987-04-15 03:00:00+00:00,0.0,-12.351111111111152
1987-04-15 04:00:00+00:00,0.0,-12.351111111110924
1987-04-15 05:00:00+00:00,0.0,-6.175555555555604
1987-04-15 06:00:00+00:00,0.0,-12.351111111111095
1987-04-15 07:00:00+00:00,0.0,-6.175555555555434
1987-04-15 08:00:00+00:00,0.0,0.0
1987-04-15 09:00:00+00:00,0.0,6.175555555555604
1987-04-15 10:00:00+00:00,0.0,-12.351111111111436
1987-04-15 11:00:00+00:00,0.0,-795.5399338789964
1987-04-15 12:00:00+00:00,0.0,-662.5399338789975
1987-04-15 13:00:00+00:00,0.0,-266.33812709896466
1987-04-15 14:00:00+00:00,0.0,-5.530517223748575
1987-04-15 15:00:00+00:00,116.0,2.969482776236134
1987-04-15 16:00:00+00:00,232.0,232.92373940886182
1987-04-15 17:00:00+00:00,365.0,147.5295425040287
1987-04-15 18:00:00+00:00,397.0,412.13044589404717
1987-04-15 19:00:00+00:00,397.0,331.9237394088538
1987-04-15 20:00:00+00:00,563.0,440.99189956832424
1987-04-15 21:00:00+00:00,695.0,687.4461562009471
1987-04-15 22:00:00+00:00,563.0,478.1770588693339
1987-04-15 23:00:00+00:00,282.0,313.7127638862982
1987-04-16 00:00:00+00:00,16.0,-424.19815927449736
1987-04-16 01:00:00+00:00,16.0,-725.5791412536316
1987-04-16 02:00:00+00:00,0.0,-618.6397241452055
1987-04-16 03:00:00+00:00,0.0,-680.3732287815723
1987-04-16 04:00:00+00:00,0.0,-416.885026473115
1987-04-16 05:00:00+00:00,0.0,90.93569785058128
1987-04-16 06:00:00+00:00,0.0,139.76799510690034
1987-04-16 07:00:00+00:00,0.0,210.84333333333188
1987-04-16 08:00:00+00:00,0.0,52.49222222222198
1987-04-16 09:00:00+00:00,0.0,52.49222222222204
1987-04-16 10:00:00+00:00,0.0,43.22888888888855
1987-04-16 11:00:00+00:00,0.0,109.72888888888866
1987-04-16 12:00:00+00:00,0.0,171.87777777777762
1987-04-16 13:00:00+00:00,0.0,198.49999999999983
1987-04-16 14:00:00+00:00,0.0,235.08777777777766
1987-04-16 15:00:00+00:00,0.0,567.1335829529014
1987-04-16 16:00:00+00:00,232.0,531.6025207491634
1987-04-16 17:00:00+00:00,232.0,602.5447284723298
1987-04-16 18:00:00+00:00,232.0,428.55195929612637
1987-04-16 19:00:00+00:00,248.0,774.5179983992368
1987-04-16 20:00:00+00:00,365.0,357.29480111591874
1987-04-16 21:00:00+00:00,365.0,290.7948011159244
1987-04-16 22:00:00+00:00,397.0,203.1650099598878
1987-04-16 23:00:00+00:00,265.0,771.6900590061771
1987-04-17 00:00:00+00:00,0.0,1816.6156943117132
1987-04-17 01:00:00+00:00,0.0,1072.5073023059097
1987-04-17 02:00:00+00:00,0.0,103.55333333333306
1987-04-17 03:00:00+00:00,0.0,567.7306209796235
1987-04-17 04:00:00+00:00,0.0,490.48399059301255
1987-04-17 05:00:00+00:00,0.0,816.9209685043991
1987-04-17 06:00:00+00:00,0.0,132.02777074020378
1987-04-17 07:00:00+00:00,0.0,67.9311111111108
1987-04-17 08:00:00+00:00,0.0,52.49222222222204
1987-04-17 09:00:00+00:00,0.0,55.579999999999814
1987-04-17 10:00:00+00:00,0.0,46.31666666666655
1987-04-17 11:00:00+00:00,0.0,30.877777777777567
1987-04-17 12:00:00+00:00,0.0,27.789999999999793
1987-04-17 13:00:00+00:00,0.0,33.965555555555454
1987-04-17 14:00:00+00:00,0.0,40.141111111111
1987-04-17 15:00:00+00:00,133.0,605.8189110334293
1987-04-17 16:00:00+00:00,232.0,638.8189110334324
1987-04-17 17:00:00+00:00,248.0,576.11220454824
1987-04-17 18:00:00+00:00,397.0,526.5617528532266
1987-04-17 19:00:00+00:00,397.0,402.9608494632023
1987-04-17 20:00:00+00:00,530.0,194.8422376087292
1987-04-17 21:00:00+00:00,513.0,303.91039776819275
1987-04-17 22:00:00+00:00,414.0,99.08507942851475
1987-04-17 23:00:00+00:00,381.0,243.56665255837527
1987-04-18 00:00:00+00:00,248.0,223.7733590435655
1987-04-18 01:00:00+00:00,0.0,341.6867720139578
1987-04-18 02:00:00+00:00,0.0,190.50000000001137
1987-04-18 03:00:00+00:00,0.0,487.65135508503744
1987-04-18 04:00:00+00:00,0.0,611.2522584750627
1987-04-18 05:00:00+00:00,0.0,165.55045169502063
1987-04-18 06:00:00+00:00,0.0,3.08777777777766
1987-04-18 07:00:00+00:00,0.0,69.58777777777777
1987-04-18 08:00:00+00:00,0.0,256.92151340207056
1987-04-18 09:00:00+00:00,0.0,-19.758665781297736
1987-04-18 10:00:00+00:00,0.0,42.37988054442121
1987-04-18 11:00:00+00:00,0.0,131.23323378701923
1987-04-18 12:00:00+00:00,0.0,242.526527301824
1987-04-18 13:00:00+00:00,232.0,295.1689329678461
1987-04-18 14:00:00+00:00,248.0,346.31557972524934
1987-04-18 15:00:00+00:00,397.0,301.6046321486765
1987-04-18 16:00:00+00:00,496.0,367.60463214867605
1987-04-18 17:00:00+00:00,431.0,348.5403313295078
1987-04-18 18:00:00+00:00,596.0,288.97603051033593
1987-04-18 19:00:00+00:00,645.0,416.6869780869106
1987-04-18 20:00:00+00:00,580.0,409.83362484431564
1987-04-18 21:00:00+00:00,679.0,553.9660858229536
1987-04-18 22:00:00+00:00,844.0,829.0303866421245
1987-04-18 23:00:00+00:00,2219.0,2056.94314099874
1987-04-19 00:00:00+00:00,1606.0,1713.700299178945
1987-04-19 01:00:00+00:00,629.0,1658.810746934066
1987-04-19 02:00:00+00:00,612.0,811.0789914025977
1987-04-19 03:00:00+00:00,496.0,78.85111111111098
1987-04-19 04:00:00+00:00,397.0,9.263333333333094
1987-04-19 05:00:00+00:00,99.0,30.87777777777751
1987-04-19 06:00:00+00:00,133.0,33.96555555555551
1987-04-19 07:00:00+00:00,232.0,89.64111111111106
1987-04-19 08:00:00+00:00,496.0,469.8565539691276
1987-04-19 09:00:00+00:00,645.0,457.81571030689474
1987-04-19 10:00:00+00:00,629.0,328.0585521266912
1987-04-19 11:00:00+00:00,795.0,394.5585521266945
1987-04-19 12:00:00+00:00,844.0,250.30983103277185
1987-04-19 13:00:00+00:00,1010.0,174.61273258035817
1987-04-19 14:00:00+00:00,1010.0,347.9622264826544
1987-04-19 15:00:00+00:00,1010.0,65.16469187646453
1987-04-19 16:00:00+00:00,1192.0,486.9356991808354
1987-04-19 17:00:00+00:00,1159.0,406.33774035097395
1987-04-19 18:00:00+00:00,1325.0,253.6586870176252
1987-04-19 19:00:00+00:00,1441.0,290.1265366080379
1987-04-19 20:00:00+00:00,1374.0,329.1548276773274
1987-04-19 21:00:00+00:00,1457.0,541.604632148676
1987-04-19 22:00:00+00:00,1407.0,674.0946874612955
1987-04-19 23:00:00+00:00,1424.0,935.7733590435714
1987-04-20 00:00:00+00:00,1308.0,959.6513550850427
1987-04-20 01:00:00+00:00,1242.0,1067.201806780063
1987-04-20 02:00:00+00:00,1060.0,963.2019165380939
1987-04-20 03:00:00+00:00,1159.0,462.50945135189266
1987-04-20 04:00:00+00:00,1010.0,458.21637818566523
1987-04-20 05:00:00+00:00,596.0,218.1659264906299
1987-04-20 06:00:00+00:00,265.0,-38.81939234570655
1987-04-20 07:00:00+00:00,314.0,246.27417046248968
1987-04-20 08:00:00+00:00,397.0,281.5504516950323
1987-04-20 09:00:00+00:00,695.0,495.6513550850479
1987-04-20 10:00:00+00:00,679.0,680.7876754039771
1987-04-20 11:00:00+00:00,861.0,854.8381270989873
1987-04-20 12:00:00+00:00,911.0,686.8742624335896
1987-04-20 13:00:00+00:00,1010.0,363.58507942851645
1987-04-20 14:00:00+00:00,1142.0,546.0285222627972
1987-04-20 15:00:00+00:00,1076.0,582.6451391563068
1987-04-20 16:00:00+00:00,1209.0,328.97032691433697
1987-04-20 17:00:00+00:00,1292.0,202.406026095166
1987-04-20 18:00:00+00:00,1242.0,310.90216675486226
1987-04-20 19:00:00+00:00,1374.0,206.12691835912483
1987-04-20 20:00:00+00:00,1407.0,223.5445724208903
1987-04-20 21:00:00+00:00,1357.0,600.7413342186982
1987-04-20 22:00:00+00:00,1275.0,896.7372237089658
1987-04-20 23:00:00+00:00,1325.0,1270.9707474307645
1987-04-21 00:00:00+00:00,1192.0,799.0358802894161
1987-04-21 01:00:00+00:00,1159.0,24.702222222222417
1987-04-21 02:00:00+00:00,828.0,27.78999999999951
1987-04-21 03:00:00+00:00,0.0,18.526666666666586
1987-04-21 04:00:00+00:00,0.0,9.263333333333264
1987-04-21 05:00:00+00:00,0.0,24.70222222222202
1987-04-21 06:00:00+00:00,0.0,18.52666666666653
1987-04-14 07:00:00+00:00,0.0,-61.755555555555475
1987-04-14 08:00:00+00:00,0.0,-55.57999999999964
1987-04-14 09:00:00+00:00,0.0,-61.755555555555645
1987-04-14 10:00:00+00:00,0.0,-43.22888888888855
1987-04-14 11:00:00+00:00,0.0,-24.70222222222253
1987-04-14 12:00:00+00:00,0.0,-18.526666666666415
1987-04-14 13:00:00+00:00,0.0,-24.702222222222133
1987-04-14 14:00:00+00:00,0.0,-37.05333333333317
1987-04-14 15:00:00+00:00,0.0,-12.351111111111038
1987-04-14 16:00:00+00:00,0.0,-6.175555555555377
1987-04-14 17:00:00+00:00,0.0,-24.702222222222247
1987-04-14 18:00:00+00:00,0.0,-37.05333333333334
1987-04-14 19:00:00+00:00,0.0,-30.877777777777567
1987-04-14 20:00:00+00:00,133.0,-30.877777777777567
1987-04-14 21:00:00+00:00,116.0,-24.702222222222417
1987-04-14 22:00:00+00:00,232.0,33.89909660999683
1987-04-14 23:00:00+00:00,99.0,-164.2018067800098
1987-04-15 00:00:00+00:00,0.0,232.0000000000323
1987-04-15 01:00:00+00:00,0.0,-24.702222222222133
1987-04-15 02:00:00+00:00,0.0,-6.175555555555491
1987-04-15 03:00:00+00:00,0.0,-12.351111111111152
1987-04-15 04:00:00+00:00,0.0,-12.351111111110924
1987-04-15 05:00:00+00:00,0.0,-6.175555555555604
1987-04-15 06:00:00+00:00,0.0,-12.351111111111095
1987-04-15 07:00:00+00:00,0.0,-6.175555555555434
1987-04-15 08:00:00+00:00,0.0,0.0
1987-04-15 09:00:00+00:00,0.0,6.175555555555604
1987-04-15 10:00:00+00:00,0.0,-12.351111111111436
1987-04-15 11:00:00+00:00,0.0,-795.5399338789964
1987-04-15 12:00:00+00:00,0.0,-662.5399338789975
1987-04-15 13:00:00+00:00,0.0,-266.33812709896466
1987-04-15 14:00:00+00:00,0.0,-5.530517223748575
1987-04-15 15:00:00+00:00,116.0,2.969482776236134
1987-04-15 16:00:00+00:00,232.0,232.92373940886182
1987-04-15 17:00:00+00:00,365.0,147.5295425040287
1987-04-15 18:00:00+00:00,397.0,412.13044589404717
1987-04-15 19:00:00+00:00,397.0,331.9237394088538
